id;nb_previous_loans;avg_amount_loans_previous;age;years_on_the_job;flag_own_car;status
5150320;25;141.17761;26;3;1;0
5008810;26;134.16058;52;8;0;0
5009153;47;132.81331;53;8;0;0
5009453;16;122.97125;47;4;0;0
5009497;17;128.35532;32;3;1;0
5009556;4;137.96948;51;27;0;1
5010041;17;129.00235;60;23;0;0
5010124;11;135.41708;41;15;1;0
5010217;11;116.44086;48;22;1;0
5010447;6;162.65475;63;-999;0;0
5010467;13;130.69193;34;2;1;0
5010694;12;127.24482;33;1;0;0
5010863;7;137.9764;50;2;1;0
5018502;2;121.79541;52;3;1;0
5021462;14;121.27697;31;2;1;0
5021607;43;139.42969;53;7;0;0
5021668;45;133.47362;38;2;0;0
5022102;43;135.33922;49;7;0;0
5022341;11;136.31897;44;10;1;0
5022671;29;120.29213;27;6;1;0
5023274;11;138.32954;69;-999;0;0
5023364;11;133.73346;29;6;0;0
5023444;5;143.1763;62;37;0;0
5023560;5;133.38588;49;27;0;0
5023612;38;128.79086;48;1;1;0
5023901;9;135.42204;27;1;0;0
5024270;14;130.8538;46;4;1;0
5024615;16;119.69866;64;-999;1;0
5024819;60;124.0961;54;1;0;0
5025058;5;114.3585;32;9;1;0
5025185;6;132.60889;25;3;1;0
5025761;1;115.644394;66;-999;0;0
5025788;6;162.83643;34;10;0;0
5025977;9;149.1454;31;8;0;0
5026477;9;111.99471;45;9;1;0
5028817;7;157.82571;48;9;0;0
5029481;11;148.83101;40;5;0;0
5029798;12;119.660614;31;5;1;0
5032278;31;130.9841;34;2;1;0
5033429;21;118.570885;27;3;0;0
5033524;32;121.577614;45;2;1;0
5035793;1;162.25021;60;-999;1;0
5036002;6;122.61139;29;7;1;0
5037142;9;134.83194;66;-999;0;0
5038709;14;117.96729;36;12;0;0
5038821;15;135.06117;61;-999;1;0
5041140;24;132.2914;28;2;0;0
5041259;15;124.36543;63;-999;0;0
5041350;5;117.20629;28;1;1;0
5042024;50;127.51699;58;0;0;0
5042032;3;114.7342;31;5;0;0
5044864;5;169.54675;52;-999;0;0
5045467;12;124.10799;38;5;0;0
5045700;48;128.8177;44;8;0;0
5045796;9;136.58609;25;0;1;0
5045963;11;119.257225;43;13;0;0
5045967;2;105.821144;25;3;1;0
5045993;8;129.30708;42;12;0;0
5046337;13;145.1577;28;2;0;0
5047763;49;132.8015;44;0;0;0
5047792;11;129.73969;29;3;1;0
5048197;30;129.19128;27;2;1;0
5048216;2;126.68757;33;2;1;0
5048412;37;127.149086;45;3;0;0
5050700;43;123.48405;34;5;1;0
5050856;39;143.36339;26;4;0;0
5051151;11;126.00171;29;5;0;1
5052828;25;130.00784;37;3;0;0
5052950;28;134.65614;67;-999;0;0
5053101;3;116.11614;57;-999;0;0
5053164;3;117.75614;65;-999;0;0
5053302;16;126.71593;45;2;1;0
5053376;4;164.11954;38;8;1;0
5053879;28;129.8663;43;1;1;0
5054105;8;131.08667;59;-999;0;0
5054479;9;141.54659;34;2;1;0
5054541;39;127.17681;43;6;0;0
5054689;21;139.99373;28;6;0;0
5056137;27;124.655716;47;2;1;0
5058301;14;144.72253;63;-999;0;0
5061194;54;128.17259;32;2;0;0
5061411;48;126.94753;40;20;0;0
5061681;46;130.93002;32;12;0;0
5061788;18;126.09617;39;3;0;0
5062692;15;115.65995;40;10;0;0
5065316;39;131.0651;43;12;0;0
5065539;20;128.18309;35;4;0;0
5066943;5;121.1997;63;-999;0;0
5067339;38;126.815384;45;3;1;0
5067515;28;136.42804;49;18;0;0
5067565;23;124.544235;27;5;0;0
5067782;36;122.19734;34;4;1;0
5067849;1;120.59476;40;1;0;0
5068158;6;133.75768;53;9;1;0
5068267;12;121.206894;44;5;1;0
5068284;12;120.66548;44;5;1;0
5068556;42;125.78592;34;5;0;0
5068657;29;133.25194;53;5;1;0
5068718;4;135.92831;29;2;1;0
5068810;9;129.23422;39;7;0;0
5068889;46;133.0688;64;13;0;0
5068908;7;134.75868;42;12;1;0
5068990;9;121.505684;39;6;0;0
5069197;46;128.41129;37;9;1;0
5069223;27;122.37798;32;2;0;0
5069337;3;127.48496;26;1;1;0
5079189;26;126.51797;28;6;0;0
5079211;5;143.6954;48;3;0;0
5088260;16;125.23094;46;18;0;0
5089061;17;130.32732;47;8;1;0
5089180;52;136.23523;37;12;1;0
5089189;28;120.79792;63;9;1;0
5089192;30;126.49885;63;9;1;0
5089500;35;134.59203;24;1;1;0
5089637;3;124.26912;30;3;0;0
5089653;17;118.260826;45;1;0;0
5089760;15;144.67393;22;2;1;0
5090016;35;136.27808;33;4;1;0
5090163;29;128.66534;57;10;0;0
5090858;48;128.99454;46;4;1;0
5091147;10;127.111786;29;4;1;0
5091599;10;140.12094;61;1;0;0
5091635;36;127.38915;34;12;1;0
5091721;37;131.8736;39;6;1;0
5092044;16;128.9541;32;6;0;0
5092386;31;124.91477;66;-999;0;0
5092394;19;123.204155;30;1;1;0
5093291;16;154.81906;33;4;1;0
5095349;2;125.95886;65;-999;1;0
5095451;13;137.44223;38;3;0;0
5095859;20;132.45139;56;15;0;0
5095880;7;128.37701;51;13;0;0
5096107;6;156.41165;29;1;1;0
5099784;20;131.0209;42;14;1;0
5100135;27;126.730125;55;3;0;0
5100424;15;134.5626;53;3;1;0
5105026;12;132.31052;32;9;0;0
5105136;25;119.43554;29;4;1;0
5105167;40;125.456215;33;6;0;0
5105234;36;139.52434;62;-999;0;0
5105851;9;139.34496;28;4;1;0
5105981;35;121.917175;41;0;0;0
5112760;30;126.61518;30;6;1;0
5112861;19;121.788925;45;3;1;0
5112865;57;129.88528;38;5;1;0
5113563;49;127.61865;41;5;0;0
5113766;10;120.77934;42;1;0;0
5113923;7;121.95908;64;-999;0;0
5113983;10;140.71667;33;2;1;0
5114100;22;141.03862;36;1;1;0
5114208;1;133.90474;39;7;1;0
5114396;32;129.93803;51;25;0;0
5114433;10;129.91972;47;3;0;0
5114546;23;124.40919;29;11;0;0
5115572;41;124.512825;45;-999;0;0
5115966;41;127.40357;40;11;1;0
5115977;26;126.86962;36;7;1;0
5116355;5;191.79799;59;11;1;0
5116521;46;124.66741;39;0;0;0
5117385;23;134.57466;48;1;0;0
5117562;37;130.61613;42;2;0;0
5117869;28;123.02819;47;8;0;0
5118162;19;115.34605;45;5;0;0
5118311;2;120.939804;52;29;1;0
5118432;24;119.035255;57;-999;0;0
5125225;40;137.70775;38;0;0;0
5125798;58;131.46588;47;2;0;0
5125826;38;130.64816;32;11;1;0
5126566;5;121.3358;45;4;1;0
5135571;34;127.985725;48;5;1;0
5135644;5;119.98527;40;11;1;0
5135877;38;128.0793;35;3;0;0
5136965;14;137.49593;24;3;1;0
5137106;32;131.53786;51;0;1;0
5139518;26;136.43855;60;-999;0;0
5139899;30;122.63507;40;16;1;0
5142360;5;127.696014;57;-999;1;0
5143064;26;129.0579;26;1;1;0
5143126;34;129.19453;38;6;1;0
5143179;28;143.501;48;7;1;0
5143313;8;113.276215;58;-999;0;0
5143375;18;140.68451;66;-999;0;0
5143571;11;117.14074;35;6;0;0
5146044;53;129.61003;51;7;0;0
5146180;20;138.57779;50;10;0;0
5149455;6;144.91508;33;7;1;0
5149483;9;146.19756;31;7;1;0
5149485;26;125.95079;31;7;1;0
5149830;34;119.94359;47;7;1;0
5150006;35;121.10281;47;6;1;0
5150248;13;121.93922;54;-999;0;0
5009431;13;141.19835;41;3;1;0
5009554;35;129.9355;51;27;0;0
5009628;59;121.39355;53;9;0;0
5009634;9;127.47762;27;1;1;0
5010841;6;123.8045;61;-999;1;0
5010843;26;128.0903;32;2;1;0
5021323;25;123.17118;46;1;0;0
5021387;30;127.99476;30;2;0;0
5021397;10;144.98312;60;-999;0;0
5021851;2;187.59128;28;1;0;0
5022119;12;134.03554;54;3;0;0
5022354;12;136.60738;57;22;0;0
5022465;16;133.51302;47;9;1;0
5022910;28;124.73017;43;7;0;0
5023039;13;160.27856;57;-999;0;0
5023121;10;121.43362;35;5;1;0
5023329;15;129.8405;66;-999;0;0
5023355;8;145.44139;29;6;0;0
5024014;18;131.58081;51;5;1;0
5024106;18;121.04507;60;4;0;0
5024243;50;120.206894;31;9;1;0
5024287;25;117.77205;31;5;0;0
5024589;12;137.22487;24;4;1;0
5024838;27;135.98848;39;6;0;0
5024890;44;130.464;63;-999;1;0
5024988;7;126.135544;52;11;1;0
5025179;55;128.00317;59;-999;1;0
5026237;1;131.82376;41;8;1;0
5026376;5;125.18571;37;15;0;0
5026475;9;137.43393;45;9;1;0
5028302;11;138.67986;54;1;1;0
5028382;51;129.16878;31;9;1;0
5028700;34;128.10443;30;0;1;0
5029051;42;142.06094;37;8;1;1
5029285;7;116.71976;65;-999;0;0
5029412;7;118.48956;31;7;0;0
5029447;33;129.82227;48;9;1;0
5033777;13;117.67128;59;15;1;0
5036000;6;128.8571;29;7;1;0
5036253;1;142.2276;42;1;0;0
5036720;2;143.54646;51;-999;0;0
5036934;33;128.9119;57;-999;0;0
5037290;7;132.87863;57;-999;1;0
5038540;5;128.3588;56;11;0;0
5038700;59;127.40643;47;3;0;0
5038776;43;131.32327;53;18;0;0
5038787;14;142.00443;62;-999;0;0
5038896;13;133.75145;63;-999;0;0
5038933;16;114.322266;40;17;0;0
5041611;35;135.47046;33;4;1;0
5041733;2;171.9943;34;1;0;0
5042034;20;121.25688;36;7;0;0
5044702;8;114.345566;56;-999;0;0
5044813;2;100.11489;25;3;0;0
5044856;12;121.04577;52;-999;0;0
5045282;25;134.37885;43;6;0;0
5045462;4;136.55865;22;2;1;0
5045777;11;128.33096;26;3;0;0
5046007;14;109.37081;30;1;0;0
5046396;11;136.70123;59;-999;0;0
5047820;17;128.51332;29;1;1;0
5048244;10;122.24354;37;18;1;0
5048321;2;126.917046;50;11;1;0
5053008;38;127.478264;52;33;0;0
5053012;57;131.3325;52;33;0;0
5053056;29;121.93757;56;-999;0;0
5053151;34;125.415184;44;6;0;0
5053474;29;123.10434;56;-999;0;0
5053695;19;139.806;48;7;0;0
5054352;52;131.24638;61;15;0;0
5054450;27;125.802475;49;3;1;0
5061067;14;120.5021;60;-999;1;0
5061167;52;129.044;36;10;1;0
5061248;55;123.56007;25;5;0;0
5061291;17;148.01097;63;-999;0;0
5061442;22;139.83992;58;40;0;0
5062245;1;105.47084;53;11;1;0
5062272;16;120.65201;33;8;0;0
5062417;59;117.63084;66;-999;0;0
5062503;26;132.194;25;5;1;0
5062646;14;144.92142;51;4;1;0
5062748;44;132.8069;37;7;1;0
5065461;4;106.418205;37;3;1;0
5065670;11;134.18396;31;13;0;0
5067173;22;125.55296;57;3;0;0
5067381;56;126.79329;25;4;1;0
5067418;16;141.7231;64;-999;0;0
5067464;8;144.9731;31;4;0;0
5067896;56;130.47795;59;-999;0;0
5068394;37;142.14688;38;0;1;0
5068988;7;119.24443;39;6;0;0
5069391;6;130.01341;50;28;0;0
5069474;7;112.20061;37;16;0;0
5079007;4;114.172516;57;2;0;0
5079190;26;123.00915;28;6;0;0
5085699;25;131.91966;56;0;0;0
5085938;9;125.710945;26;2;0;0
5085982;12;125.38444;35;6;1;0
5087539;15;140.99629;27;5;0;0
5088055;6;135.05913;49;8;0;0
5089056;25;122.53736;47;8;1;0
5089081;3;120.682755;50;7;0;0
5089630;16;123.01115;44;1;0;0
5089739;53;127.28614;52;18;1;0
5089796;4;139.1447;59;3;0;0
5090166;18;122.21595;42;2;0;0
5091346;1;119.19532;30;4;0;0
5091473;32;128.10503;46;4;0;0
5091922;52;135.45366;42;15;0;0
5092212;36;126.055504;59;8;1;0
5092473;19;135.99051;43;10;1;0
5095761;10;114.38617;61;-999;1;0
5096425;17;136.80902;32;6;1;0
5096667;8;112.38871;39;-999;1;0
5097057;11;127.79242;55;10;0;0
5099717;3;133.46928;38;4;1;0
5099778;6;121.855675;29;1;1;0
5099805;35;137.83783;33;11;0;0
5099886;43;130.97905;31;3;1;0
5104973;47;126.56876;53;5;1;0
5105006;10;117.09416;47;4;1;0
5105181;36;122.92822;44;2;0;0
5105487;12;135.46388;44;3;0;0
5105496;2;117.37085;25;4;1;0
5105694;16;130.35349;33;2;1;0
5105695;24;140.98805;33;2;1;0
5105903;18;121.395195;29;5;1;0
5106073;53;131.54291;54;19;0;0
5111092;23;122.65671;35;1;0;0
5113397;10;113.05854;29;0;0;0
5113432;3;147.0269;51;7;0;0
5113795;12;138.532;35;9;0;0
5113992;30;138.19197;37;7;0;0
5114061;27;126.498604;49;11;1;0
5114491;12;127.85306;64;-999;1;0
5114605;18;142.55899;36;7;1;0
5116002;21;134.9278;46;7;1;0
5116205;47;139.76303;36;4;1;1
5116218;18;121.08124;62;-999;0;0
5116552;13;121.526054;61;-999;0;0
5116606;12;131.87267;47;12;1;0
5116973;11;142.25117;38;1;0;0
5117034;4;126.30528;62;-999;0;0
5117594;59;128.36774;46;20;0;0
5117596;48;133.14055;46;20;0;0
5117682;28;135.34229;63;-999;0;0
5118048;38;132.31532;28;1;0;0
5118127;39;123.74358;30;7;1;0
5118374;47;127.74005;56;-999;0;0
5118584;25;124.28885;33;6;0;0
5125373;10;142.53882;60;-999;0;0
5125500;5;142.42632;37;2;1;0
5125737;46;128.96489;31;7;1;0
5126018;10;137.20403;40;7;0;0
5126330;32;135.15117;46;3;0;0
5126385;38;125.24951;29;8;1;0
5135550;4;126.2092;31;3;0;0
5135683;11;127.142426;37;3;0;0
5135705;2;148.3319;30;4;0;0
5135986;54;135.26308;60;-999;0;0
5137412;14;111.479515;55;3;1;0
5139358;8;121.88643;51;8;1;0
5142090;15;140.59454;30;3;0;0
5142133;19;125.84665;64;-999;1;0
5142285;13;123.84459;33;13;1;0
5142323;4;150.99971;27;5;1;0
5142370;2;149.61505;44;2;1;0
5142405;17;123.82198;64;-999;1;0
5142510;27;119.20506;64;-999;0;0
5142730;51;130.58162;33;0;1;0
5143276;33;130.58069;49;2;1;0
5145940;19;130.96375;39;1;0;0
5146337;22;126.222725;44;2;0;0
5149772;17;115.55005;44;26;1;0
5149881;8;125.55577;48;1;1;0
5149951;18;127.24532;61;2;0;0
5149966;10;125.83836;39;8;0;0
5008866;1;101.07577;43;9;1;0
5009222;47;127.669624;40;2;1;0
5009238;20;118.12524;29;3;1;0
5009364;4;121.87397;41;2;1;0
5009560;36;125.51323;51;27;0;0
5009594;8;165.20425;47;2;1;0
5009733;49;123.789986;53;20;1;0
5009882;23;130.72359;59;-999;0;0
5009918;12;137.26804;35;1;0;0
5010374;25;130.8764;65;-999;1;0
5010513;12;125.16086;38;12;1;0
5010542;4;184.74388;50;8;1;0
5010669;9;126.30654;47;8;1;0
5010972;27;132.6135;37;7;0;0
5018505;50;137.891;57;-999;0;0
5021633;29;126.86533;32;9;0;0
5021712;9;123.42274;39;16;0;0
5022199;27;136.73795;33;2;1;0
5022370;42;136.31023;30;9;1;0
5022470;16;111.69591;47;9;1;0
5022499;55;131.53683;39;6;1;0
5022502;23;137.3384;39;6;1;0
5022550;11;116.59355;33;5;0;0
5022568;33;133.70142;36;4;0;0
5022570;3;167.07594;41;5;1;0
5022849;10;128.91846;34;3;0;0
5023116;31;126.93173;51;28;0;0
5023320;17;130.56644;37;13;0;0
5023411;15;126.275734;59;-999;0;0
5023445;8;136.9612;62;37;0;0
5023771;41;137.2895;68;-999;0;0
5023834;36;118.584305;38;5;0;0
5023921;27;139.16905;44;8;1;0
5024007;11;139.0906;30;7;1;0
5024385;26;129.16064;34;5;0;0
5024487;24;121.44871;55;28;0;0
5024572;17;139.0851;62;7;0;0
5024708;11;128.01833;60;15;0;0
5025748;10;144.92656;43;1;0;0
5025938;5;151.39145;37;15;0;0
5026055;17;141.0261;29;7;1;0
5026557;18;135.33235;59;-999;0;0
5028483;4;128.15753;45;3;1;0
5028595;29;128.72159;31;5;1;0
5029111;44;133.67601;40;13;1;0
5029552;15;116.11983;65;-999;0;0
5033683;26;120.68116;68;-999;0;0
5033800;20;127.22263;30;5;0;0
5033878;40;133.87167;48;2;0;0
5033951;37;126.59426;51;3;1;0
5038619;57;134.55617;67;-999;0;0
5038737;13;131.40224;64;-999;0;0
5038827;26;119.38956;61;-999;1;0
5038846;13;121.757286;46;4;0;0
5038893;30;136.13864;63;-999;0;0
5041076;22;118.87951;33;8;0;0
5045230;16;147.23793;49;11;0;0
5045272;14;115.907524;38;8;0;0
5045595;9;119.41152;41;0;1;0
5045645;32;129.43349;59;-999;0;0
5045769;35;140.50444;25;3;1;0
5045810;19;143.78102;42;5;1;0
5045995;43;121.92449;26;7;1;0
5046018;38;122.469315;33;10;1;0
5046026;16;120.894806;33;10;1;0
5046048;10;135.46971;49;23;0;0
5046093;12;127.20414;65;-999;0;0
5046254;54;132.16734;57;-999;0;0
5048196;32;126.067604;27;2;1;0
5050680;8;124.27355;28;3;1;0
5052607;24;149.61302;51;4;0;0
5053110;55;132.75056;65;-999;0;0
5053161;24;124.40357;65;-999;0;0
5053416;10;118.81863;54;-999;0;0
5053606;9;122.20783;58;24;0;0
5053651;49;139.01514;56;5;0;0
5054035;3;130.36252;48;29;0;0
5054286;4;167.20007;35;1;0;0
5054520;17;127.456215;27;6;1;0
5054643;33;126.94104;53;10;0;0
5054745;4;147.11214;49;0;0;0
5054777;29;131.30399;58;4;0;0
5061232;53;124.012886;46;4;1;0
5061641;18;125.95751;59;-999;0;0
5062115;51;125.01143;47;5;1;0
5062218;26;136.64935;36;4;0;0
5062380;5;106.49812;38;1;0;0
5062629;1;109.723915;52;5;0;0
5065474;8;145.60016;26;2;0;0
5065497;29;125.56688;50;16;1;0
5065645;26;132.27518;44;19;1;0
5066452;11;125.00347;55;4;0;0
5066663;8;108.2807;40;21;0;0
5066988;46;131.05347;58;4;1;0
5067212;5;127.86902;62;-999;0;0
5067277;11;117.14016;38;11;0;0
5067661;5;116.770256;23;0;0;0
5068324;20;117.50864;50;10;0;0
5068431;12;121.37426;52;29;0;0
5068504;14;145.09198;43;7;0;1
5068506;26;132.58214;43;7;0;0
5068562;11;142.64131;28;2;1;0
5069329;7;143.42616;61;-999;1;0
5069416;13;127.88619;51;7;1;0
5069494;8;118.61025;39;5;1;0
5078907;6;165.06836;38;5;0;0
5079217;54;125.28981;68;-999;1;0
5079223;1;126.56546;62;-999;0;0
5087609;4;137.18765;42;4;1;0
5088813;10;129.49611;37;10;1;0
5089104;53;134.59645;40;11;0;0
5089124;14;120.428276;34;8;0;0
5089183;13;128.98163;63;9;1;0
5089678;18;119.43766;27;3;0;0
5089718;22;134.8394;55;13;0;0
5090119;7;122.59222;63;-999;0;0
5090338;13;133.67128;27;5;1;0
5090374;44;134.93974;48;2;1;0
5090801;5;140.50194;51;11;0;0
5090931;6;152.78946;39;14;1;0
5091141;30;134.50809;43;22;0;0
5095285;18;122.8378;31;5;0;0
5096413;10;122.72021;46;0;0;0
5096450;13;139.8769;35;4;0;1
5099968;33;123.46546;60;2;0;0
5100022;38;130.99763;41;3;1;0
5104912;14;125.681656;52;23;1;0
5105219;3;116.632195;24;3;0;0
5105294;2;171.48947;28;2;0;0
5105521;8;124.26886;27;5;1;0
5105667;14;144.155;39;1;1;0
5105817;15;131.64688;60;-999;0;0
5105969;15;129.73885;27;2;1;0
5111072;37;126.103165;57;4;1;0
5112787;4;134.99318;57;-999;0;1
5112963;20;144.30653;32;3;1;0
5113880;52;133.68988;37;14;0;0
5115615;27;129.0664;57;-999;0;0
5116412;17;136.92032;33;15;1;0
5116501;23;129.18018;25;1;1;0
5116549;27;130.91171;58;-999;0;0
5116616;23;124.16059;38;9;1;0
5116718;17;143.01828;52;2;0;0
5117044;6;124.0559;48;2;0;0
5117055;37;142.07924;56;37;0;0
5117408;8;137.24739;46;4;0;0
5117488;12;138.87572;51;3;0;0
5117619;30;133.52798;59;11;0;0
5117660;50;132.41048;65;-999;0;0
5117829;5;124.435165;65;-999;0;0
5117847;5;139.66833;63;-999;0;0
5117871;13;132.39824;59;-999;1;0
5117879;7;149.05849;51;1;1;0
5117947;8;138.22629;28;3;0;0
5117977;5;127.14034;27;2;1;0
5118008;21;127.53037;50;2;0;0
5118226;20;128.07469;57;8;1;0
5118574;3;159.80739;51;5;0;0
5125653;20;141.01395;46;10;1;0
5125921;35;115.63014;32;8;0;0
5125924;4;130.13354;25;1;0;0
5125927;3;112.34652;32;2;0;0
5126445;11;133.55737;53;15;0;0
5126660;3;104.6247;30;0;0;0
5132294;10;130.15227;53;2;0;0
5132607;7;121.92029;52;5;1;0
5132632;3;130.4267;35;2;0;0
5135426;16;123.56617;28;9;1;0
5135465;25;130.39622;54;21;0;0
5136899;3;128.93112;63;-999;0;0
5137072;16;123.9902;32;2;1;0
5137120;2;109.06924;63;-999;1;0
5137339;47;128.97005;29;3;0;0
5139798;1;149.02676;39;11;0;0
5142177;19;119.61138;43;14;0;0
5142395;26;135.20465;53;14;0;0
5142400;55;132.8874;64;-999;1;0
5142463;16;135.06673;37;11;0;0
5142644;34;133.67451;28;9;0;0
5142760;23;125.93457;42;0;1;0
5143094;13;116.28713;35;15;1;0
5143180;21;129.5581;48;7;1;0
5143222;49;126.638504;61;-999;0;0
5143325;40;135.67949;56;14;0;0
5146341;1;180.83075;25;1;0;0
5146567;11;120.36437;62;-999;0;0
5149227;44;119.99695;64;3;0;0
5149451;7;112.42463;33;7;1;0
5149554;32;122.24386;39;4;0;0
5149637;43;136.36273;38;7;0;0
5149745;19;147.40616;40;2;1;0
5149857;34;128.84044;26;5;1;0
5149862;30;119.76515;35;17;0;0
5150000;28;131.69775;47;6;1;0
5008804;15;128.90637;33;12;1;0
5008933;5;109.42259;42;9;0;0
5009190;22;126.45638;48;16;0;0
5009564;10;125.83659;55;-999;0;0
5009592;7;127.809814;64;-999;0;0
5010691;12;121.048836;33;1;0;0
5010790;14;118.048256;30;8;0;0
5018417;7;150.76378;39;14;1;0
5021203;10;120.11141;51;2;1;0
5021752;11;131.41327;30;2;0;0
5021972;10;130.31929;32;3;0;0
5022592;15;128.74196;37;0;0;0
5022611;5;150.45964;28;2;1;0
5022835;24;130.09198;47;4;1;0
5023092;25;125.235634;46;11;0;0
5023196;1;109.77695;60;-999;0;0
5023368;31;135.37971;59;-999;0;0
5023475;28;123.9194;57;-999;1;0
5023945;11;125.80378;41;14;1;0
5024006;25;139.0633;30;7;1;0
5024079;3;145.29071;56;-999;1;0
5024088;3;143.35263;52;-999;0;0
5024122;26;123.62684;43;1;0;0
5024591;8;128.19177;24;4;1;0
5024918;3;139.88371;41;10;0;0
5025819;7;132.46075;58;-999;0;0
5026335;6;124.00346;60;-999;0;0
5026617;3;114.86265;49;12;0;0
5028330;10;127.39661;53;9;1;0
5028401;31;129.1175;40;4;1;0
5028742;4;129.475;23;1;1;0
5028750;13;131.70221;29;7;1;0
5028832;29;128.63548;41;6;0;0
5028848;39;134.69577;38;8;1;0
5028850;26;130.08994;38;8;1;0
5033596;6;118.61292;48;12;1;0
5035424;22;120.26162;58;13;0;0
5036109;10;115.36971;34;7;1;0
5036125;7;132.83827;36;12;0;0
5036294;4;156.71135;49;16;0;0
5036592;17;126.02795;35;3;0;0
5038546;26;131.14398;26;3;1;0
5041982;23;132.42296;40;13;0;0
5042156;38;126.03241;54;4;0;0
5044584;4;109.136116;28;8;1;0
5045299;12;135.30592;60;34;1;1
5045608;27;128.14703;32;2;0;0
5046133;4;133.33719;42;4;0;0
5046349;11;111.62998;44;7;1;0
5047703;11;129.09218;38;13;0;0
5050598;18;120.71452;51;16;0;0
5050636;6;119.76274;37;8;0;0
5050844;1;102.28419;40;7;0;0
5052722;37;127.27572;60;-999;0;0
5052848;40;127.11045;43;4;0;0
5053507;15;136.95178;60;10;1;0
5053887;14;130.96315;39;1;0;0
5053991;1;159.85793;55;-999;1;0
5054243;14;138.31688;29;3;0;0
5056134;25;131.30313;47;2;1;0
5056235;43;128.66;35;13;0;0
5058353;6;138.85056;67;-999;0;0
5061205;27;133.04591;30;5;0;0
5061344;29;133.21686;54;6;0;0
5061410;43;122.509834;62;-999;0;0
5061582;52;136.80743;54;11;0;0
5062008;12;129.96631;59;-999;0;0
5062655;17;126.16642;37;3;1;0
5065607;7;139.37541;64;-999;1;0
5065651;55;124.69396;40;8;1;0
5066419;10;156.30544;54;4;0;0
5066735;2;107.98299;62;-999;0;0
5067197;45;122.165344;35;4;0;0
5067428;7;126.26736;49;0;0;0
5067445;7;148.83298;63;-999;1;0
5067492;22;123.87164;60;2;0;0
5067728;16;133.99863;28;7;0;0
5067970;26;137.96602;43;25;0;0
5068308;18;124.38659;26;0;0;0
5068332;14;117.53258;45;15;0;0
5068688;1;101.62428;32;3;0;0
5069141;5;113.19105;42;1;0;0
5074808;4;126.58033;36;17;1;0
5078913;47;130.1127;67;-999;0;0
5079127;36;132.30621;33;6;0;0
5085802;50;129.77142;53;3;1;0
5088916;43;128.47993;34;16;0;0
5089466;51;129.91441;38;1;0;0
5089953;39;131.13785;35;6;0;0
5090366;13;146.33409;32;1;1;0
5090436;2;110.62468;53;-999;0;0
5090492;22;128.60199;33;4;1;0
5090681;9;132.30775;35;6;0;1
5091040;5;117.353386;26;1;0;0
5091185;15;114.01352;30;6;0;0
5091763;31;128.94438;48;6;0;0
5094959;30;126.19781;60;-999;0;0
5095023;19;126.304794;36;2;0;0
5095105;1;210.03635;38;9;0;0
5095939;11;121.107605;47;10;0;0
5095941;55;126.6628;44;17;1;0
5096284;2;106.55776;39;0;1;0
5096416;10;128.24997;46;0;0;0
5097047;4;124.56665;43;4;1;0
5099727;27;121.55858;56;-999;0;0
5099918;19;125.07051;47;12;0;0
5100109;26;117.52847;64;-999;0;0
5100376;3;102.32557;38;2;1;0
5100382;25;138.09277;30;11;1;0
5104984;42;132.52408;59;-999;0;0
5105127;31;130.67094;29;4;1;0
5105370;3;128.1479;29;1;1;0
5105478;5;122.495964;59;-999;0;0
5105558;6;114.97876;46;12;0;0
5105592;5;121.61452;30;2;1;0
5106043;17;127.69591;50;8;0;0
5106107;22;135.8154;52;3;1;0
5106137;24;123.6213;51;0;1;0
5112844;49;124.78174;52;29;1;0
5112873;45;130.61044;50;27;1;0
5113173;11;130.58398;54;-999;1;0
5113773;7;114.635414;46;-999;0;0
5113783;18;132.63164;50;6;1;0
5113981;39;125.60347;33;2;1;0
5114087;10;127.844215;44;5;0;0
5114135;18;133.76329;57;10;0;0
5114462;31;136.43793;60;-999;0;0
5115467;7;133.01503;57;-999;0;0
5116441;10;151.33852;50;1;1;0
5116588;39;127.73593;43;2;1;0
5116713;27;121.46128;52;2;0;0
5117064;49;125.342476;33;8;0;0
5117497;13;134.1741;45;2;0;0
5117799;56;137.26936;40;3;1;0
5117979;35;130.52701;27;7;1;0
5125259;16;123.71112;42;4;1;0
5125264;5;134.91939;25;6;0;0
5125428;11;115.784996;45;2;1;0
5125606;2;147.72173;46;1;0;0
5125891;24;123.67644;51;2;1;0
5126409;1;112.20395;58;-999;0;0
5135504;28;128.6902;28;4;0;0
5135562;7;121.25658;25;6;0;0
5135784;50;127.97611;65;6;0;0
5135788;3;129.506;65;6;0;0
5136008;31;121.65843;60;-999;1;0
5137032;21;126.28577;39;0;1;0
5137332;16;129.34712;28;8;0;0
5139846;10;125.03966;29;7;1;0
5139877;30;127.7816;57;13;1;0
5142357;34;125.833916;37;18;0;0
5143243;24;123.740776;53;5;0;0
5143248;37;137.6876;37;4;0;0
5143638;12;147.24733;45;20;0;0
5145697;21;123.075874;26;2;1;0
5145731;53;122.66807;25;3;1;0
5145749;50;132.26334;42;13;1;0
5146024;47;130.67697;30;11;0;0
5146170;20;126.63562;28;8;1;0
5146310;10;136.53761;61;-999;0;0
5146407;16;127.144646;27;3;0;0
5148788;17;133.61755;26;2;0;0
5148816;4;151.95897;54;12;1;0
5148865;42;141.2083;60;-999;0;0
5148879;4;112.65877;51;15;1;0
5148934;21;120.510826;47;3;1;0
